Date,PriceChange,VolumeChange
9/7/00,0.687553024,-0.964727163
9/8/00,-0.533108595,-2.486047692
9/11/00,-0.350618267,-6.420395421
9/12/00,-0.488163246,10.21905927
9/13/00,0.197035339,7.778450363
9/14/00,-0.272072981,-5.082841898
9/15/00,-1.016965436,25.0887574
9/18/00,-1.453124767,-24.11699779
9/19/00,1.065414147,6.483116883
9/20/00,-0.586345493,7.717826129
9/21/00,-0.157779504,0.126811594
9/22/00,-0.022778923,7.246245703
9/25/00,-0.668862319,-17.13201181
9/26/00,-0.821391337,12.64250814
9/27/00,-0.044843787,6.15398518
9/28/00,2.223521748,2.681535711
9/29/00,-1.493532042,-0.754435417
10/2/00,-0.019493773,-12.18778715
10/3/00,-0.680254495,4.461567732
10/4/00,0.551013363,6.310900647
10/5/00,0.136655912,0.745245845
10/6/00,-1.900050022,-2.210696369
10/9/00,-0.493968094,-37.69237458
10/10/00,-1.070591121,45.68797097
10/11/00,-1.617139888,32.90229885
10/12/00,-2.550944816,0.079279279
10/13/00,3.338147215,-11.86086706
10/16/00,0.032743473,-17.85276575
10/17/00,-1.793224607,15.52615874
10/18/00,-0.58075114,24.12397762
10/19/00,3.47432848,-9.974335854
10/20/00,0.588297758,-9.284228369
10/23/00,-0.082325167,-11.09223713
10/24/00,0.168362919,10.68016813
10/25/00,-2.376744715,13.55083722
10/26/00,-0.033708183,-0.896929158
10/27/00,1.109613882,-16.68200644
10/30/00,1.383035316,9.223971279
10/31/00,2.197817143,15.16224189
11/1/00,-0.572271783,-11.68032787
11/2/00,0.499569042,-3.239973484
11/3/00,-0.11412044,-14.55853387
11/6/00,0.38550773,-6.695399419
11/7/00,-0.022339635,-5.371146203
11/8/00,-1.577654821,3.22397548
11/9/00,-0.648559109,22.18189816
11/10/00,-2.439758498,-13.36633663
11/13/00,-1.077612426,17.32987013
11/14/00,2.345214153,-0.929779509
11/15/00,0.496048899,-4.647836968
11/16/00,-1.258453476,-10.35808024
11/17/00,-0.335196979,11.93140228
11/20/00,-1.835169226,-10.70627803
11/21/00,0.352294843,18.96840343
11/22/00,-1.854751285,-15.29328995
11/23/00,0,0
11/24/00,1.467832906,-57.96615449
11/27/00,0.536600974,133.6799466
11/28/00,-0.954802944,8.677729627
11/29/00,0.437102901,-60.89282241
11/30/00,-2.010544657,195.0833126
12/1/00,0.021295792,0.730702131
12/4/00,0.740554211,-7.714190094
12/5/00,3.892168814,-18.37715322
12/6/00,-1.82196502,55.42596912
12/7/00,-0.585286448,-19.38826556
12/8/00,1.960475236,20.41666667
12/11/00,0.752610493,-11.47758227
12/12/00,-0.653521035,-9.896872921
12/13/00,-0.816090051,10.31013476
12/14/00,-1.401476198,-11.19571584
12/15/00,-2.146273768,47.0931876
12/18/00,0.807069756,-23.77810518
12/19/00,-1.29579616,11.34549122
12/20/00,-3.129594573,7.29866405
12/21/00,0.800164072,1.990714688
12/22/00,2.438696513,-25.02241534
12/25/00,0,0
12/26/00,0.707530177,-25.81179284
12/27/00,1.043963505,35.4866708
12/28/00,0.398814588,-7.083371465
12/29/00,-1.04480088,1.989559736
1/1/01,0,0
1/2/01,-2.803193882,9.068083052
1/3/01,5.00986059,66.5220471
1/4/01,-1.055247438,13.30887436
1/5/01,-2.624236196,-32.85781323
1/8/01,-0.191781187,-22.03662287
1/9/01,0.381218963,6.795159121
1/10/01,0.958638571,8.830689163
1/11/01,1.031769994,8.846895488
1/12/01,-0.623287058,-9.580498866
1/15/01,0,0
1/16/01,0.614309256,-5.509404389
1/17/01,0.212561486,11.89350585
1/18/01,1.391531994,7.108442665
1/19/01,-0.40282292,-2.574394464
1/22/01,0.026813725,-17.31780082
1/23/01,1.303149876,5.89347079
1/24/01,0.286682221,6.198280058
1/25/01,-0.497693964,-3.896103896
1/26/01,-0.188584908,-12.71860095
1/29/01,0.680474802,-4.089253188
1/30/01,0.700787709,9.182413826
1/31/01,-0.561971429,12.65437467
2/1/01,0.546113202,-13.62618698
2/2/01,-1.747398961,-6.292456203
2/5/01,0.358665854,-3.376573827
2/6/01,-0.151372205,4.600197433
2/7/01,-0.84081426,9.314835787
2/8/01,-0.623465453,-4.411637745
2/9/01,-1.333554863,-2.863078035
2/12/01,1.182729082,-3.384472338
2/13/01,-0.865212581,3.474160331
2/14/01,-0.218380717,6.984747024
2/15/01,0.812354903,0.295575067
2/16/01,-1.890529717,8.971136344
2/19/01,0,0
2/20/01,-1.735656304,-11.53356666
2/21/01,-1.850745312,8.658514656
2/22/01,-0.195183025,13.02441043
2/23/01,-0.555543598,-9.854308515
2/26/01,1.748995815,-8.162105092
2/27/01,-0.765990835,-1.476830562
2/28/01,-1.430910921,9.981150705
3/1/01,0.104040442,5.680241573
3/2/01,-0.56797903,-0.069503437
3/5/01,0.585812417,-28.19165379
3/6/01,0.99805984,17.49892381
3/7/01,0.645235738,3.700311412
3/8/01,0.225849715,-1.598657481
3/9/01,-2.476394061,-2.531191096
3/12/01,-4.318075603,13.17800902
3/13/01,1.48284974,10.73230269
3/14/01,-2.58421189,2.682048644
3/15/01,0.587129469,-9.868326893
3/16/01,-1.962407448,22.5533942
3/19/01,1.762668465,-27.03879344
3/20/01,-2.407740161,9.740721009
3/21/01,-1.792370175,8.93276155
3/22/01,-0.406371659,28.05095447
3/23/01,1.990909007,-20.82717016
3/26/01,1.128237149,-18.38229907
3/27/01,2.557505011,17.97127469
3/28/01,-2.442965388,1.460964846
3/29/01,-0.463030792,-7.417129144
3/30/01,1.078444665,3.750506278
4/2/01,-1.246193889,-2.022173641
4/3/01,-3.439311106,10.45501634
4/4/01,-0.290110904,2.849000794
4/5/01,4.367998278,-4.039730918
4/6/01,-1.99835755,-7.397660819
4/9/01,0.811739458,-16.10356805
4/10/01,2.706602548,26.98532179
4/11/01,-0.213114739,-4.393894487
4/12/01,1.510432783,-14.59350539
4/13/01,0,0
4/16/01,-0.322766878,-17.06896552
4/17/01,1.028245325,21.41372141
4/18/01,3.889040426,72.93619322
4/19/01,1.254273,-22.51810933
4/20/01,-0.8542751,-9.960990046
4/23/01,-1.498012462,-24.3594532
4/24/01,-1.216146736,20.13628284
4/25/01,1.594089102,-1.060419236
4/26/01,0.469584537,11.76470588
4/27/01,1.500990563,-18.8745168
4/30/01,-0.286507949,16.08173738
5/1/01,1.358985524,-6.749289548
5/2/01,0.07818081,13.62058749
5/3/01,-1.487269293,-15.2212785
5/4/01,1.444042803,-4.903770103
5/7/01,-0.24474582,-12.3001571
5/8/01,-0.182828706,6.037934668
5/9/01,-0.448771981,12.53105436
5/10/01,-0.028671726,-6.68491699
5/11/01,-0.75766102,-14.24245292
5/14/01,0.260903761,-5.296843964
5/15/01,0.041627725,24.88930319
5/16/01,2.845278739,31.11587983
5/17/01,0.272375663,-3.5366114
5/18/01,0.269305235,-16.58306285
5/21/01,1.615374751,3.89989388
5/22/01,-0.262787346,7.277215082
5/23/01,-1.552639869,-9.965090447
5/24/01,0.31961482,-3.00493479
5/25/01,-1.181594723,-24.76605796
5/28/01,0,0
5/29/01,-0.779406747,23.89807994
5/30/01,-1.565551502,12.92397661
5/31/01,0.620151775,5.869152425
6/1/01,0.386209664,-17.25093755
6/4/01,0.510834776,-17.5862069
6/5/01,1.299015965,33.50866707
6/6/01,-1.054863979,-4.915830946
6/7/01,0.545651035,2.608531877
6/8/01,-0.939731892,-33.35168869
6/11/01,-0.835595302,19.81547783
6/12/01,0.116388124,30.61717044
6/13/01,-1.134689674,-6.414430268
6/14/01,-1.750159586,16.85784129
6/15/01,-0.451688297,31.59143938
6/18/01,-0.488317391,-32.03509523
6/19/01,0.343412677,6.594098597
6/20/01,0.870875273,13.94210482
6/21/01,1.136421328,14.57077254
6/22/01,-0.9450028,-23.11969072
6/25/01,-0.55086303,-11.69693912
6/26/01,-0.150990156,14.17007904
6/27/01,-0.467640616,-3.069480357
6/28/01,1.249308931,14.21564409
6/29/01,-0.148421634,38.05168387
7/2/01,1.007854257,-38.4236722
7/3/01,-0.183551657,-44.86306833
7/4/01,0,0
7/5/01,-1.232124558,50.27888959
7/6/01,-2.349826469,13.02813135
7/9/01,0.687899548,-1.040976625
7/10/01,-1.439797843,20.85684231
7/11/01,-0.113410351,9.51891122
7/12/01,2.36912672,0.715266238
7/13/01,0.624103076,-19.53371593
7/16/01,-1.088288235,-7.301417491
7/17/01,0.997130067,19.07097519
7/18/01,-0.554163263,6.316129553
7/19/01,0.605282662,2.066398237
7/20/01,-0.343207843,-12.84704131
7/23/01,-1.636862319,-15.71440772
7/24/01,-1.627163424,21.46114095
7/25/01,1.607985799,6.840744139
7/26/01,1.044953263,-5.215897556
7/27/01,0.240237742,-16.36049098
7/30/01,-0.107804321,-10.45996257
7/31/01,0.557065046,24.21075789
8/1/01,0.388041419,18.69465108
8/2/01,0.39639994,-9.102439752
8/3/01,-0.524269834,-22.85151441
8/6/01,-1.142174519,-13.63974891
8/7/01,0.326539723,24.67660466
8/8/01,-1.732812569,11.12648221
8/9/01,-0.008447187,-1.813978303
8/10/01,0.568684222,-12.97772143
8/13/01,0.094945635,-12.83172026
8/14/01,-0.382783273,15.16236867
8/15/01,-0.733946234,10.47066141
8/16/01,0.308994239,-0.957207207
8/17/01,-1.666305234,-7.684290316
8/20/01,0.812418843,-7.923637483
8/21/01,-1.207947993,16.10745736
8/22/01,0.695612821,6.643625192
8/23/01,-0.276329289,-11.2171408
8/24/01,1.965431995,5.820320422
8/27/01,-0.482736764,-19.26025297
8/28/01,-1.501000804,17.14929979
8/29/01,-1.114923753,-2.370580488
8/30/01,-1.700392578,20.05810937
8/31/01,0.40299433,-20.47536733
9/3/01,0,0
9/4/01,-0.056459626,28.06216716
9/5/01,-0.105914794,17.49978783
9/6/01,-2.239027181,-1.791260383
9/7/01,-1.863701605,4.751048025
9/10/01,0.6225948,-10.37000632
9/11/01,0,0
9/12/01,0,0
9/13/01,0,0
9/14/01,0,0
9/17/01,-4.921560499,82.58107473
9/18/01,-0.580497115,-29.19217618
9/19/01,-1.61124912,28.48625493
9/20/01,-3.105993381,-5.458489543
9/21/01,-1.903426008,15.58758978
9/24/01,3.898325168,-24.62779959
9/25/01,0.878968349,-7.603343639
9/26/01,-0.516664714,-5.868137316
9/27/01,1.148912382,-3.4296623
9/28/01,2.192198813,11.2133606
10/1/01,-0.229589807,-27.94361017
10/2/01,1.230552828,9.714188499
10/3/01,1.992721018,27.9733292
10/4/01,-0.247139173,-2.514237247
10/5/01,0.163607976,-19.10384687
10/8/01,-0.834443798,-24.79065837
10/9/01,-0.535554132,25.41368744
10/10/01,2.293824462,6.890373025
10/11/01,1.520834064,29.88265773
10/12/01,-0.526687781,-21.89278297
10/15/01,-0.152983462,-23.03590206
10/16/01,0.693596134,18.13213623
10/17/01,-1.863264416,19.9669558
10/18/01,-0.7873048,-13.03539457
10/19/01,0.455731751,2.533850661
10/22/01,1.529608778,-14.61116689
10/23/01,-0.4697674,19.13719816
10/24/01,0.038710337,1.434752904
10/25/01,1.372098753,2.110462506
10/26/01,0.410877214,-8.787745529
10/29/01,-2.381830362,-11.1209321
10/30/01,-1.71659178,17.29500045
10/31/01,-0.000944527,4.246955449
11/1/01,2.294810841,-2.595194085
11/2/01,0.285949181,-14.83983604
11/5/01,1.438559208,12.99581068
11/6/01,1.452615021,6.965370356
11/7/01,-0.273486946,4.078171091
11/8/01,0.245562814,7.524976972
11/9/01,0.158243777,-27.92092257
11/12/01,-0.176745981,-9.343572865
11/13/01,1.85634033,38.17063332
11/14/01,0.186113043,5.349974454
11/15/01,0.090257624,0.769017597
11/16/01,-0.314291745,-8.05087659
11/19/01,1.089890198,-1.540302079
11/20/01,-0.729764267,1.017618469
11/21/01,-0.492710415,-22.62065855
11/22/01,0,0
11/23/01,1.170587993,-60.13795784
11/26/01,0.615477008,175.3594931
11/27/01,-0.684284331,14.00247831
11/28/01,-1.825139626,10.53571429
11/29/01,1.03497774,-3.371496804
11/30/01,-0.065777937,-2.333357563
12/3/01,-0.838117286,-10.47186663
12/4/01,1.318702955,9.610108903
12/5/01,2.231824415,33.88699279
12/6/01,-0.277694712,-15.71404294
12/7/01,-0.753141734,-16.10995363
12/10/01,-1.586794905,-2.363403301
12/11/01,-0.278091098,12.18511529
12/12/01,0.027264858,6.034230544
12/13/01,-1.555747829,4.262950955
12/14/01,0.331429987,-13.54283824
12/17/01,1.003483188,-3.550658096
12/18/01,0.75461574,7.4262139
12/19/01,0.580969337,9.667651403
12/20/01,-0.837712212,0.377129773
12/21/01,0.435110995,13.65313653
12/24/01,-0.020961926,-74.04545455
12/25/01,0,0
12/26/01,0.412350579,79.93040235
12/27/01,0.675153348,10.76981418
12/28/01,0.33617787,4.690174598
12/31/01,-1.11454271,2.855897101
1/1/02,0,0
1/2/02,0.574009499,24.09919457
1/3/02,0.918009093,19.46199829
1/4/02,0.621314363,8.156408607
1/7/02,-0.649887415,-13.52941176
1/8/02,-0.358836795,-3.783535886
1/9/02,-0.479874059,15.34795043
1/10/02,0.122066068,-10.53719008
1/11/02,-0.946787647,-6.705157814
1/14/02,-0.627613665,6.147371895
1/15/02,0.683401127,7.8125
1/16/02,-1.624512163,6.893070877
1/17/02,1.00304722,-6.907251265
1/18/02,-0.992207164,-3.391058619
1/21/02,0,0
1/22/02,-0.733420008,-1.627540689
1/23/02,0.792452005,12.77828606
1/24/02,0.351891525,4.97566252
1/25/02,0.099810535,-13.3758372
1/28/02,-0.019410031,-11.76864174
1/29/02,-2.861282043,52.67947422
1/30/02,1.174764757,11.45695364
1/31/02,1.493395638,-22.90552585
2/1/02,-0.707839351,-12.19010918
2/4/02,-2.47371335,5.149210064
2/5/02,-0.403852312,23.69922092
2/6/02,-0.597237654,-6.326266659
2/7/02,-0.308254282,-13.45899868
2/8/02,1.485870404,-4.83490566
2/11/02,1.43401602,-15.48946716
2/12/02,-0.399296836,-5.623598413
2/13/02,0.994131828,11.12228112
2/14/02,-0.181494129,4.654988075
2/15/02,-1.10167009,6.813359528
2/18/02,0,0
2/19/02,-1.887381313,-12.45585639
2/20/02,1.351377634,20.92612825
2/21/02,-1.551032743,-3.982208632
2/22/02,0.822426144,2.127967574
2/25/02,1.797519692,-3.090007087
2/26/02,-0.004511235,-4.256252742
2/27/02,0.045972525,6.461961503
2/28/02,-0.284716049,-0.114794088
3/1/02,2.263429152,4.618589283
3/4/02,1.949136443,9.461036732
3/5/02,-0.667332665,-2.822555353
3/6/02,1.450957543,-0.516362228
3/7/02,-0.449786364,-1.550639071
3/8/02,0.584862706,-6.946091999
3/11/02,0.339252501,-14.2917847
3/12/02,-0.22940561,7.783837382
3/13/02,-0.985774501,3.802514566
3/14/02,-0.09097445,-10.72378139
3/15/02,1.137861181,23.58537392
3/18/02,-0.052307143,-21.71497423
3/19/02,0.406674085,7.310816588
3/20/02,-1.575683154,3.976095618
3/21/02,0.151060471,2.628553912
3/22/02,-0.423895417,-7.160991637
3/25/02,-1.465130732,-14.91192793
3/26/02,0.584872382,15.66310615
3/27/02,0.534916078,-3.555083361
3/28/02,0.245510066,-2.754003898
3/29/02,0,0
4/1/02,-0.074079083,-8.426280934
4/2/02,-0.853003704,11.97069179
4/3/02,-0.999330193,3.654287414
4/4/02,0.083520702,5.25539067
4/5/02,-0.320505896,-13.52235551
4/8/02,0.2280209,-1.342100522
4/9/02,-0.665605288,12.79101616
4/10/02,1.133469444,17.20090659
4/11/02,-2.368928913,3.985081843
4/12/02,0.663235998,-14.84458023
4/15/02,-0.761465777,-12.61212074
4/16/02,2.341838905,19.7161728
4/17/02,-0.203838192,2.654141505
4/18/02,-0.142084868,-1.278233713
4/19/02,0.062258043,-12.82277643
4/22/02,-1.541108217,-0.270042194
4/23/02,-0.620130821,17.49026908
4/24/02,-0.710284323,-1.101908534
4/25/02,-0.151859321,10.50101952
4/26/02,-1.388942929,-9.437195202
4/29/02,-1.009922286,-4.329791879
4/30/02,1.076549207,23.87616947
5/1/02,0.885851931,-10.88051087
5/2/02,-0.174870871,-6.021772082
5/3/02,-1.026223021,-5.828445748
5/6/02,-1.933988146,-12.60412612
5/7/02,-0.302094091,20.67521824
5/8/02,3.75039175,10.87325607
5/9/02,-1.454742742,-23.23568575
5/10/02,-1.679389738,1.639202082
5/13/02,1.855000444,-7.108115027
5/14/02,2.114350874,29.93753445
5/15/02,-0.565952431,0.402969247
5/16/02,0.656239687,-11.5195043
5/17/02,0.761223619,1.41652077
5/20/02,-1.329305475,-22.33207784
5/21/02,-1.099021866,21.28712871
5/22/02,0.568583081,-5.347771762
5/23/02,1.018391539,4.98107894
5/24/02,-1.208663956,-25.77751698
5/27/02,0,0
5/28/02,-0.855298616,12.5480009
5/29/02,-0.641200008,8.55995986
5/30/02,-0.280988321,18.93141061
5/31/02,0.232936423,-0.72283538
6/3/02,-2.479521021,3.679636734
6/4/02,0.000950052,10.7452994
6/5/02,0.884997792,-11.35278876
6/6/02,-1.976378658,23.18283209
6/7/02,-0.157410967,-16.24726819
6/10/02,0.312395834,-8.581227168
6/11/02,-1.662884352,-1.125428152
6/12/02,0.6570673,48.11283405
6/13/02,-1.048753445,-21.73055933
6/14/02,-0.226829312,10.20988972
6/17/02,2.869143668,-20.16785023
6/18/02,0.09361118,-3.51770985
6/19/02,-1.653588209,11.98558377
6/20/02,-1.343151613,4.011675773
6/21/02,-1.704276439,7.735482478
6/24/02,0.361926112,3.700240449
6/25/02,-1.670154372,-2.505474688
6/26/02,-0.267378241,33.07062166
6/27/02,1.757520106,-5.247010113
6/28/02,-0.082775578,10.91899822
7/1/02,-2.138770974,-32.66414738
7/2/02,-2.122541319,27.88495265
7/3/02,0.622299869,-16.19308832
7/4/02,0,0
7/5/02,3.672998602,-54.22175677
7/8/02,-1.218370388,69.34515299
7/9/02,-2.471899475,13.88888889
7/10/02,-3.396203459,34.69493662
7/11/02,0.749619674,14.50712752
7/12/02,-0.644832163,-22.73898331
7/15/02,-0.375521977,60.18414831
7/16/02,-1.850902697,-28.3944384
7/17/02,0.566072767,39.20377502
7/18/02,-2.701865325,-32.34755504
7/19/02,-3.83524639,52.85952888
7/22/02,-3.291067414,-15.29859463
7/23/02,-2.701709416,8.583400799
7/24/02,5.732729135,13.70492663
7/25/02,-0.563176558,-12.64105262
7/26/02,1.688371503,-25.92485668
7/29/02,5.407813135,-0.971549468
7/30/02,0.424936249,2.667191409
7/31/02,0.979193792,12.2266701
8/1/02,-2.957375019,-18.40379436
8/2/02,-2.30822956,-8.019375673
8/5/02,-3.429604548,-7.320720369
8/6/02,2.991856185,6.215363031
8/7/02,2.001001996,-1.565286309
8/8/02,3.272238027,10.48711755
8/9/02,0.351201922,-21.36394
8/12/02,-0.532667164,-19.9552089
8/13/02,-2.167511204,25.20019296
8/14/02,4.004701611,18.19372736
8/15/02,1.155912775,-1.871169644
8/16/02,-0.159094867,-15.93249618
8/19/02,2.361186465,2.726626097
8/20/02,-1.395815592,0.669333744
8/21/02,1.272627512,3.408482996
8/22/02,1.405160025,1.470696918
8/23/02,-2.268622284,-21.9592134
8/26/02,0.753568768,-5.095660289
8/27/02,-1.38509466,28.59671551
8/28/02,-1.813184557,-12.3193393
8/29/02,-0.007627115,10.85818943
8/30/02,-0.188492158,-26.84289198
9/2/02,0,0
9/3/02,-4.153611264,38.70308635
9/4/02,1.751668943,6.380834238
9/5/02,-1.595030179,2.128124772
9/6/02,1.680027139,-15.47134803
9/9/02,1.011280559,-4.550443225
9/10/02,0.733143754,4.935432514
9/11/02,-0.01429286,-28.6412677
9/12/02,-2.478425279,40.75124026
9/13/02,0.326980763,6.663309836
9/16/02,0.144972298,-21.21164437
9/17/02,-1.97283767,44.65747953
9/18/02,-0.464785913,3.617285655
9/19/02,-3.006465431,1.532311792
9/20/02,0.245459373,17.63779528
9/23/02,-1.38279407,-22.96407854
9/24/02,-1.72844354,20.93548621
9/25/02,2.486298569,-1.121994444
9/26/02,1.82097986,-0.090826521
9/27/02,-3.225921588,-8.648484848
9/30/02,-1.461252653,14.23538778
10/1/02,4.002298945,3.428249519
10/2/02,-2.358740979,-6.288955023
10/3/02,-1.082238564,0.335550363
10/4/02,-2.243115542,9.640489698
10/7/02,-1.911112903,-14.13071304
10/8/02,1.68983783,22.95781795
10/9/02,-2.728693047,-2.754806725
10/10/02,3.496571998,10.8857684
10/11/02,3.905864348,-11.29540768
10/14/02,0.73265275,-35.26343892
10/15/02,4.733554134,62.95926018
10/16/02,-2.411292739,-18.96728016
10/17/02,2.230179711,12.32744479
10/18/02,0.590309705,-20.06807497
10/21/02,1.733393157,1.679432225
10/22/02,-1.062552606,7.062888735
10/23/02,0.67179408,2.885360186
10/24/02,-1.522085251,6.692389736
10/25/02,1.716716601,-21.17936927
10/28/02,-0.826607676,3.148313936
10/29/02,-0.90762569,10.63937509
10/30/02,0.970356262,-7.020984507
10/31/02,-0.555737768,15.39759544
11/1/02,1.716041798,-11.63102419
11/4/02,0.820231067,13.47904026
11/5/02,0.775035965,-17.72890212
11/6/02,0.914363808,23.62454767
11/7/02,-2.285224059,-12.37156511
11/8/02,-0.87631239,-1.390687845
11/11/02,-2.073226659,-23.05565157
11/12/02,0.771523298,23.72866128
