Date,PriceChange,VolumeChange
4/10/95,0.11650349199999999,-17.086033800000003
4/11/95,-0.291909621,19.03594145
4/12/95,0.324414773,5.543037404
4/13/95,0.40617503899999996,-8.021227278
4/14/95,0.0,0.0
4/17/95,-0.608763414,10.72683865
4/18/95,-0.150161024,3.219237565
4/19/95,-0.08904011,9.681443658
4/20/95,0.07327814099999999,-2.539346647
4/21/95,0.633295918,9.444972181
4/24/95,0.8653120190000001,-19.08741476
4/25/95,-0.154036729,7.8184381510000005
4/26/95,0.109353061,-0.27857528600000003
4/27/95,0.173607273,0.011402184
4/28/95,0.225885313,-8.667521733
5/1/95,-0.0874302,-7.367994007999999
5/2/95,0.11666763699999999,1.930397871
5/3/95,1.0915579309999999,29.68336859
5/4/95,0.011527437,10.8621964
5/5/95,-0.08068218,-21.2901446
5/8/95,0.738296362,-14.77013844
5/9/95,-0.076346283,23.81344025
5/10/95,0.15279757900000002,5.726543039
5/11/95,0.001908994,-11.01861305
5/12/95,0.22503061,6.207708149
5/15/95,0.416706698,-12.39889197
5/16/95,0.085271537,15.79180369
5/17/95,-0.212043961,-4.983887706
5/18/95,-1.4210617,1.141034116
5/19/95,-0.07506351,0.59960216
5/22/95,0.859034647,-19.32431287
5/23/95,0.94337874,26.99229692
5/24/95,0.003775705,8.017866498
5/25/95,-0.003775562,-12.74982771
5/26/95,-0.934562278,-14.80311275
5/29/95,0.0,0.0
5/30/95,-0.013369043999999998,-2.815740677
5/31/95,1.87555038,26.55642711
6/1/95,0.016866516,-3.422860015
6/2/95,-0.18369229399999998,5.804810361
6/5/95,0.580264397,-7.781420765
6/6/95,-0.009333085,0.879947855
6/7/95,-0.45186874299999996,-3.729918647
6/8/95,-0.146311217,-11.56533146
6/9/95,-0.82839752,13.00193183
6/12/95,0.55688203,-11.49372653
6/13/95,0.97385152,17.15645695
6/14/95,0.07834773099999999,-2.617323206
6/15/95,0.121166894,1.188136772
6/16/95,0.5045468470000001,32.27965342
6/19/95,0.9984539259999999,-27.04747707
6/20/95,-0.04401728,18.38447011
6/21/95,-0.18349297899999997,4.142584408
6/22/95,1.303361752,5.723110921
6/23/95,-0.24678987800000002,-23.59619952
6/26/95,-1.015083731,-7.753528571
6/27/95,-0.312427542,16.92841736
6/28/95,0.42401545399999996,6.084450209
6/29/95,-0.157873631,-14.93778188
6/30/95,0.16180429300000002,-0.45675226799999996
7/3/95,0.429559798,-62.16909995
7/4/95,0.0,0.0
7/5/95,0.031070389,203.5199321
7/6/95,1.229759141,17.50733548
7/7/95,0.429611553,10.94887039
7/10/95,0.147385195,-12.1833069
7/11/95,-0.43252265700000003,-8.037588479
7/12/95,1.1013348859999998,10.50773682
7/13/95,0.019609013999999998,-6.931501585
7/14/95,-0.197858289,-19.24387097
7/17/95,0.505448557,3.0709743389999997
7/18/95,-0.757028224,15.40584114
7/19/95,-1.339405097,31.59874271
7/20/95,0.464626319,-21.73522507
7/21/95,0.014455505,12.63759195
7/24/95,0.543696042,-26.9851562
7/25/95,0.80304169,18.36346337
7/26/95,0.09089449699999999,5.4314040729999995
7/27/95,0.642792346,-9.378097441
7/28/95,-0.405148105,-12.61463387
7/31/95,-0.154547637,-6.303154787
8/1/95,-0.43055599200000005,13.79003254
8/2/95,-0.150101311,12.67872731
8/3/95,-0.008945598,-5.668794913999999
8/4/95,0.034004832,-10.86630229
8/7/95,0.19501681699999998,-11.97496346
8/8/95,0.064279767,10.48186248
8/9/95,-0.121342812,-0.882093502
8/10/95,-0.4037823,1.077820627
8/11/95,-0.419773424,-12.65570991
8/14/95,0.834069847,-1.093895837
8/15/95,-0.209022586,24.59232976
8/16/95,0.250633579,18.20825885
8/17/95,-0.16607908400000002,-9.15242074
8/18/95,0.030417145,-9.583591943
8/21/95,-0.196712676,-5.394864114
8/22/95,0.252644647,-4.060026385
8/23/95,-0.42536547700000005,0.34377256
8/24/95,0.057437447,2.504368084
8/25/95,0.47356830899999997,-14.44184492
8/28/95,-0.18746438899999998,4.636899879
8/29/95,0.16993328300000002,16.21369372
8/30/95,0.16428267900000001,5.959073533
8/31/95,0.17115132800000002,-8.767887461
9/1/95,0.348832844,-14.684966099999999
9/4/95,0.0,0.0
9/5/95,0.945295783,29.5797141
9/6/95,0.17569443699999998,11.08305528
9/7/95,0.021045478,-12.940412400000001
9/8/95,0.419087673,-1.174934726
9/11/95,0.214776143,-6.63647229
9/12/95,0.453039174,16.069262900000002
9/13/95,0.39201574299999997,11.56324375
9/14/95,0.836250122,-0.39023882600000004
9/15/95,-0.044551842,19.97753865
9/18/95,-0.09941819199999999,-29.01364913
9/19/95,0.245378443,13.82440431
9/20/95,0.43991919700000004,7.78080125
9/21/95,-0.642503855,-8.236470441
9/22/95,-0.21784219600000002,1.005175701
9/25/95,0.013755179,-26.34105558
9/26/95,-0.06875526400000001,33.13927944
9/27/95,-0.063637539,13.10947942
9/28/95,0.831271028,-10.59567226
9/29/95,-0.24920579899999998,-8.830088111
10/2/95,-0.460293651,-9.026099925
10/3/95,0.106590117,26.54185383
10/4/95,-0.149406869,-12.06405141
10/5/95,0.199500242,8.279804348999999
10/6/95,-0.024031546,-14.64025253
10/9/95,-0.7073074340000001,-12.22902321
10/10/95,-0.146960425,49.9019323
10/11/95,0.33591943700000004,-17.438395
10/12/95,0.628163094,0.9743499440000001
10/13/95,0.24010016399999998,8.899610532999999
10/16/95,-0.25149204399999997,-19.73150422
10/17/95,0.64319157,18.49709061
10/18/95,0.112473664,15.40209888
10/19/95,0.5464425279999999,-1.130644102
10/20/95,-0.5400832760000001,-4.244749397
10/23/95,-0.40854252399999996,-15.05290734
10/24/95,0.25296209,25.63567649
10/25/95,-0.6939010390000001,4.350965008999999
10/26/95,-0.987175354,7.068400904
10/27/95,0.516722352,-18.31692765
10/30/95,0.612383634,-15.83999156
10/31/95,-0.300042863,18.24476751
11/1/95,0.46775081700000004,0.185484512
11/2/95,0.941426222,5.01996879
11/3/95,0.144142312,-12.23210013
11/6/95,-0.35727940399999997,-11.30559541
11/7/95,-0.36366361700000005,17.98123585
11/8/95,0.919295766,-1.3436437419999998
11/9/95,0.26195060800000003,5.831341375
11/10/95,-0.09102905800000001,-21.554259899999998
11/13/95,-0.0708569,-0.954166527
11/14/95,-0.508190117,19.80124392
11/15/95,0.7924865809999999,6.117036285
11/16/95,0.56906271,12.54453603
11/17/95,0.45702278,3.2886032889999997
11/20/95,-0.536609223,-23.79917658
11/21/95,0.567984273,22.56340988
11/22/95,-0.30653839,-0.817985893
11/23/95,0.0,0.0
11/24/95,0.262357443,-68.91945281
11/27/95,0.225017262,185.3181854
11/28/95,0.8531239509999999,13.84735333
11/29/95,0.19622441699999998,-2.587682825
11/30/95,-0.37357974200000005,10.48759667
12/1/95,0.265950578,-10.62152028
12/4/95,1.103827675,3.094251354
12/5/95,0.651805509,7.862286673
12/6/95,0.40474032299999996,-4.476861167
12/7/95,-0.646588095,-9.220163722999999
12/8/95,0.21260318399999997,-13.54216105
12/11/95,0.330381562,4.321439463
12/12/95,-0.11944585699999999,2.277311661
12/13/95,0.47027584299999997,18.70176642
12/14/95,-0.767266481,12.04218739
12/15/95,-0.09400830199999999,36.85794111
12/18/95,-1.5462291240000001,-33.06061558
12/19/95,0.8437558740000001,12.20118704
12/20/95,-0.978868673,-8.488751359
12/21/95,0.750897446,-4.996801316
12/22/95,0.239155764,-30.35280537
12/25/95,0.0,0.0
12/26/95,0.38401437299999996,-24.97237569
12/27/95,0.037447665,16.11745214
12/28/95,-0.066723184,14.41141498
12/29/95,0.29473034800000003,11.29009908
1/1/96,0.0,0.0
1/2/96,0.779307235,13.36342412
1/3/96,0.09505373,28.76874073
1/4/96,-0.582629717,9.303763727
1/5/96,-0.160270355,-14.72355535
1/8/96,0.283763833,-70.17684336
1/9/96,-1.456845985,220.19024240000002
1/10/96,-1.7999888069999999,19.02970771
1/11/96,0.703452436,-17.71833424
1/12/96,-0.146012709,-6.213307241
1/15/96,-0.330667654,-20.14084507
1/16/96,1.437096946,38.87909073
1/17/96,-0.34021546799999997,7.878274775
1/18/96,0.30839174399999997,-1.811562609
1/19/96,0.590231991,10.50376324
1/22/96,0.256608364,-20.0273246
1/23/96,-0.099453208,4.740729575
1/24/96,1.17006548,14.26446955
1/25/96,-0.47260999,-4.851169235
1/26/96,0.743880489,-14.90722969
1/29/96,0.418258103,-5.799844439
1/30/96,0.949994117,27.80392481
1/31/96,0.93152357,1.692688705
2/1/96,0.38363603700000004,-2.2828826159999998
2/2/96,-0.41036163700000006,-8.974275621
2/5/96,0.8791466029999999,-10.06142565
2/6/96,0.76392187,23.34286319
2/7/96,0.556987283,-0.688929905
2/8/96,0.9447192879999999,2.64517105
2/9/96,0.045724997999999996,0.562140767
2/12/96,0.773956311,-16.69667532
2/13/96,-0.14211232599999998,10.97036869
2/14/96,-0.746391868,-4.47298093
2/15/96,-0.6498077870000001,-1.53393869
2/16/96,-0.5128089060000001,7.283540403
2/19/96,0.0,0.0
2/20/96,-1.131200998,-11.14527459
2/21/96,1.1628739129999999,8.918693642000001
2/22/96,1.660239068,12.58058532
2/23/96,0.033395866,-8.721445197000001
2/26/96,-1.307882924,-9.884232617999999
2/27/96,-0.495039186,8.015926677000001
2/28/96,-0.384708924,3.813696852
2/29/96,-0.670028228,1.20145604
3/1/96,0.6152119739999999,4.04042633
3/4/96,0.9994262690000001,-11.4978366
3/5/96,0.765197218,6.813334292
3/6/96,-0.577925575,-3.9219205739999996
3/7/96,0.253071166,-0.567465322
3/8/96,-3.0826930710000005,28.36139881
3/11/96,1.029205998,-17.75683835
3/12/96,-0.457797086,1.219132369
3/13/96,0.229160862,-9.220185503
3/14/96,0.36332425700000004,19.27220783
3/15/96,0.087380905,7.579725149
3/18/96,1.749221446,-17.52363341
3/19/96,-0.147095988,0.274536719
3/20/96,-0.262398072,-6.506958704
3/21/96,-0.12153882,-10.39582215
3/22/96,0.220273417,-10.2919549
3/25/96,-0.089148351,2.219253772
3/26/96,0.450740431,18.82684883
3/27/96,-0.621774075,1.547151891
3/28/96,0.004627605999999999,-8.745200354
3/29/96,-0.530095539,11.53337829
4/1/96,1.274977537,-5.17278905
4/2/96,0.234046173,3.702948077
4/3/96,0.094618165,-4.923273657
4/4/96,-0.003052388,-0.832859138
4/5/96,0.0,0.0
4/8/96,-1.7717188519999998,7.410015649
4/9/96,-0.31820253800000003,3.637599864
4/10/96,-1.353182387,11.3310996
4/11/96,-0.366220521,9.378091129
4/12/96,0.8761413640000001,-20.48065267
4/15/96,0.907786559,-16.18796428
4/16/96,0.39066912200000004,30.87449837
4/17/96,-0.5255837210000001,2.622929121
4/18/96,0.311715847,-10.75881341
4/19/96,0.226848873,4.947609298
4/22/96,0.437163094,-9.254286303999999
4/23/96,0.569541421,14.49781218
4/24/96,-0.216402278,9.174048466
4/25/96,0.415277861,-6.495083161
4/26/96,0.09037434800000001,-12.89491907
4/29/96,0.107114586,-14.53307828
4/30/96,0.001530207,14.34758597
5/1/96,0.062680039,2.8546734789999997
5/2/96,-1.7110225959999998,9.475557313
5/3/96,-0.272000993,-2.020498465
5/6/96,-0.12780060099999999,-13.40752517
5/7/96,-0.397931994,9.299664733
5/8/96,1.0199620679999999,20.61737712
5/9/96,0.10391022800000001,-18.39704517
5/10/96,1.030308778,5.950879276
5/13/96,1.444583203,-7.9814179329999995
5/14/96,0.618277265,16.80957938
5/15/96,-0.027042219,-2.747372079
5/16/96,-0.085661239,-12.44333281
5/17/96,0.61066363,9.45494427
5/20/96,0.633874687,-10.28568765
5/21/96,-0.057938645,6.392207792000001
5/22/96,0.841306397,3.432533385
5/23/96,-0.356708685,1.930747988
5/24/96,0.37130325399999997,-23.78140558
5/27/96,0.0,0.0
5/28/96,-0.9255618790000001,3.7460124560000003
5/29/96,-0.639660106,1.537425325
5/30/96,0.564433255,10.16064373
5/31/96,-0.384102569,-7.909205152
6/3/96,-0.215208335,-9.461265102999999
6/4/96,0.730889805,21.21706911
6/5/96,0.874272038,-1.471350119
6/6/96,-0.797413623,22.76264591
6/7/96,0.041598292,-4.546622692
6/10/96,-0.17080171100000002,-24.28260528
6/11/96,-0.177041485,20.12267394
6/12/96,-0.287642232,-2.022743531
6/13/96,-0.16740329999999998,0.10826053
6/14/96,-0.309918411,-1.757959861
6/17/96,-0.103627397,-23.60801782
6/18/96,-0.466049541,25.09299286
6/19/96,-0.015100746000000002,2.764606606
6/20/96,0.021142364,14.97614765
6/21/96,0.715911671,17.974878699999998
6/24/96,0.30141397,-35.84194949
6/25/96,-0.055318235,17.39156482
6/26/96,-0.611830589,-1.3727991830000001
6/27/96,0.626134184,4.931180793
6/28/96,0.311123631,15.99684403
7/1/96,0.782845975,-26.50809846
7/2/96,-0.33586139299999995,12.219812
7/3/96,-0.179623377,-13.33505155
7/4/96,0.0,0.0
7/5/96,-2.224869344,-46.03283174
7/8/96,-0.74531881,102.54587540000001
7/9/96,0.338679939,8.872020895
7/10/96,0.20007606,5.292750581
7/11/96,-1.583698904,23.5243859
7/12/96,0.080539442,-23.77274387
7/15/96,-2.53640786,5.615768513
7/16/96,-0.227055101,62.99460646
7/17/96,0.907110786,-24.76646461
7/18/96,1.496678741,-7.662067221
7/19/96,-0.7505155720000001,-13.99274965
7/22/96,-0.77653471,-19.79317274
7/23/96,-1.088726949,28.90314696
7/24/96,-0.03509037,9.748755629
7/25/96,0.721289209,-12.44843747
7/26/96,0.74940842,-13.68805348
7/29/96,-0.784722568,-19.53129466
7/30/96,0.689486169,21.14291803
7/31/96,0.738280692,18.31481427
8/1/96,1.573561655,8.809099019
8/2/96,1.918397836,0.676368108
8/5/96,-0.34113873899999997,-30.50126674
8/6/96,0.32564789,13.03541206
8/7/96,0.26872308699999997,13.54775548
8/8/96,-0.23638070100000003,-15.15697114
8/9/96,-0.073959912,-2.178916221
8/12/96,0.5543036,-4.616841848
8/13/96,-0.8366264370000001,16.11301534
8/14/96,0.280214475,-5.244571965
8/15/96,0.034746772,-5.68042858
8/16/96,0.442409988,4.229047693
8/19/96,0.205949242,-12.90389457
8/20/96,-0.13351960400000001,13.90097933
8/21/96,-0.093135694,4.137807499
8/22/96,0.843518117,1.7573533630000002
8/23/96,-0.544218411,-13.2243978
8/26/96,-0.472246205,-8.629589948
8/27/96,0.37958953100000004,10.33649575
8/28/96,-0.23859933100000003,-4.534329512
8/29/96,-1.114600265,8.325462151
8/30/96,-0.822943992,-19.53786746
9/2/96,0.0,0.0
9/3/96,0.418715171,33.81066646
9/4/96,0.135938117,1.605252502
9/5/96,-0.941105709,2.886504028
9/6/96,0.9608264009999999,-3.5193536780000003
9/9/96,1.232311049,-10.662154800000001
9/10/96,0.007531035,19.71880718
9/11/96,0.522744612,1.051051051
9/12/96,0.579965656,5.821481639
9/13/96,1.399084208,22.45123113
9/16/96,0.505481252,-11.93381931
9/17/96,-0.152048018,4.596819196
9/18/96,-0.215250387,-11.83727909
9/19/96,0.22451891699999998,0.49924357
9/20/96,0.59004817,30.31762758
9/23/96,-0.080061857,-42.67452158
9/24/96,-0.126732756,54.53721118
9/25/96,0.032092881000000004,-1.834184505
9/26/96,0.004369596,10.88308871
9/27/96,0.048117255,-17.19208577
9/30/96,0.16613693,-6.31449513
10/1/96,0.254608406,8.487531204
10/2/96,0.7154456490000001,4.407543588999999
10/3/96,-0.177228135,-12.18503624
10/4/96,1.252921943,20.03622251
10/7/96,0.26801313600000004,-17.931198000000002
10/8/96,-0.383884309,14.26657912
10/9/96,-0.556637491,-6.118555635
10/10/96,-0.305710169,-3.3051781119999997
10/11/96,0.8709906470000001,0.278516268
10/14/96,0.411041748,-18.6971342
10/15/96,-0.137870061,42.54037267
10/16/96,0.26189077,-3.82805351
10/17/96,0.36626639299999997,8.413946218
10/18/96,0.541735676,-1.15557413
10/21/96,-0.136466474,-12.34408693
10/22/96,-0.4620651,-0.926126908
10/23/96,0.099071995,7.638939604
10/24/96,-0.704121744,-5.246850759
10/25/96,-0.19507540199999998,-12.25147385
10/28/96,-0.522167022,4.346643456
10/29/96,0.608093099,15.710859699999999
10/30/96,-0.085527584,-1.378719953
10/31/96,0.6234835,10.29536058
11/1/96,-0.212684498,-3.589180681
11/4/96,0.42058625899999996,-14.3326674
11/5/96,1.048495919,22.03415331
11/6/96,1.4633001630000002,4.713763202
11/7/96,0.42230735799999997,-1.3873626369999998
11/8/96,0.435646656,-19.94109804
11/11/96,0.143672586,-12.02028236
11/12/96,-0.31562941699999997,33.27494632
11/13/96,0.215199162,-8.882011277
11/14/96,0.649679259,11.75088405
11/15/96,0.236450235,10.1488498
11/18/96,-0.081339308,-26.56964657
11/19/96,0.69739666,18.90764954
11/20/96,0.241193148,7.775228365
11/21/96,-0.161302773,-6.72223338
11/22/96,0.80511343,13.08700988
11/25/96,1.108550375,-9.510481522000001
11/26/96,-0.141342742,10.96662879
11/27/96,-0.12699375300000001,-28.36664265
11/28/96,0.0,0.0
11/29/96,0.267552318,-96.03208216
12/2/96,-0.060767481,2651.967979
12/3/96,-1.0944233140000001,25.12363037
12/4/96,-0.424981675,-3.471791692
12/5/96,-0.096627436,-2.916265254
12/6/96,-0.6421490320000001,3.5455128069999997
12/9/96,1.373720164,-23.817034699999997
12/10/96,-0.296099014,16.9169484
12/11/96,-0.9109878,10.77961087
12/12/96,-1.543071336,-0.26102264199999997
12/13/96,-0.090494037,-6.974762639
12/16/96,-1.051278387,-2.394556636
12/17/96,0.7018222609999999,16.14978997
12/18/96,0.7575340429999999,-3.722299169
12/19/96,1.943848925,5.178924653999999
12/20/96,0.417022227,24.30234988
12/23/96,-0.26039392899999997,-47.53797720000001
12/24/96,0.550265904,-51.89349802
12/25/96,0.0,0.0
12/26/96,0.637787813,54.19038392
12/27/96,0.128333597,-0.322035895
12/30/96,-0.38848321,33.588117100000005
12/31/96,-1.7390709580000001,17.90243615
1/1/97,0.0,0.0
1/2/97,-0.50354781,15.87702622
1/3/97,1.4952332869999998,-2.2148824559999998
1/6/97,-0.050800767999999996,17.30357419
1/7/97,0.746332618,1.292933095
1/8/97,-0.639911731,3.584036268
1/9/97,0.8604913390000001,-0.38384961700000003
1/10/97,0.616019626,-1.714172534
1/13/97,0.0013179720000000002,-18.40249153
1/14/97,1.231053558,19.35339021
1/15/97,-0.21590055800000002,-1.243416102
1/16/97,0.33237590699999997,2.34290177
1/17/97,0.834034816,-0.493215954
1/20/97,0.068287748,-17.61372138
1/21/97,0.77506874,29.69782278
1/22/97,0.44843738899999996,3.142066937
1/23/97,-1.102728492,16.26529539
1/24/97,-0.9053935409999999,-20.74970441
1/27/97,-0.713803647,-17.89582259
1/28/97,0.0,21.49587222
1/29/97,0.9777495759999999,-7.9748144320000005
1/30/97,1.5106774109999999,5.170649491
1/31/97,0.253770234,10.37660256
2/3/97,0.072505218,-19.86863711
2/4/97,0.321588101,9.26013805
2/5/97,-1.39117412,14.60722958
2/6/97,0.240272772,-10.48370427
2/7/97,1.2061749290000001,4.089212177
2/10/97,-0.523076778,-12.81544065
2/11/97,0.529650515,2.438558918
2/12/97,1.669219791,16.72566188
2/13/97,1.127344915,5.288265442
2/14/97,-0.41142457299999996,-17.20873827
2/17/97,0.0,0.0
2/18/97,0.966010067,-3.545998291
2/19/97,-0.465519375,9.542089389
2/20/97,-1.192630324,-5.223837489
2/21/97,-0.128296963,-2.79752956
2/24/97,1.061402745,-3.3441320930000002
2/25/97,0.21597471699999998,14.05557358
2/26/97,-0.781995219,8.810313773999999
2/27/97,-1.316898284,-19.03749652
2/28/97,-0.534544123,9.387509146000001
3/3/97,0.567763961,-13.9804832
3/4/97,-0.548212145,23.02502173
3/5/97,1.39578707,-1.002063619
3/6/97,-0.427685139,1.466666667
3/7/97,0.802691472,-5.929929115
3/10/97,1.078307678,-7.769492593
3/11/97,-0.28390547899999996,5.219932591
3/12/97,-0.8726325290000001,-0.618347694
3/13/97,-1.827768609,3.541411669
3/14/97,0.45721477899999996,-3.15627709
3/17/97,0.320238922,0.756805143
3/18/97,-0.760333392,-5.639462101
3/19/97,-0.49261114100000003,14.60424111
3/20/97,-0.397062235,-7.113783187999999
3/21/97,0.18526186100000003,28.39913162
3/24/97,0.865965975,-29.24259503
3/25/97,-0.23012150399999998,7.865566299
3/26/97,0.181225112,3.9280439780000003
3/27/97,-2.1024661609999997,-5.897329622999999
3/28/97,0.0,0.0
3/31/97,-2.165711724,16.58801569
4/1/97,0.33284288,-7.215586097999999
4/2/97,-1.2545455490000001,-7.282315761
4/3/97,0.027998827,4.1404403919999995
4/4/97,1.0102378890000001,9.351217847000001
4/7/97,0.5581186,-16.67156341
4/8/97,0.523531415,-0.6610987460000001
4/9/97,-0.7205162420000001,0.157501276
4/10/97,-0.297127146,-6.580287929
4/11/97,-2.728327962,5.35574575
4/14/97,0.824233146,-8.456726225
4/15/97,1.477685625,24.72222222
4/16/97,1.1673280609999999,-1.6851607309999999
4/17/97,-0.230509467,0.9903371959999999
4/18/97,0.599919514,-6.912021598
4/21/97,-0.779031734,-15.27700772
4/22/97,1.8727711630000001,27.73722628
4/23/97,-0.125220436,-3.57635468
4/24/97,-0.317980191,0.876673138
4/25/97,-0.753390655,-16.06231262
4/28/97,0.991680762,-2.384457584
4/29/97,2.72846789,35.40930106
4/30/97,0.918083132,1.530062627
5/1/97,-0.35066237899999997,-17.20826515
5/2/97,1.808315464,8.555975499
5/5/97,2.130460856,9.932568982000001
5/6/97,-0.304708965,9.877868987000001
5/7/97,-1.466610473,-17.07858468
5/8/97,0.568894219,6.700227736
5/9/97,0.5510470999999999,-14.68396615
5/12/97,1.561621711,0.8075665470000001
5/13/97,-0.540788404,6.61558221
5/14/97,0.34928198299999996,3.1035609280000003
5/15/97,0.698534419,-9.266080482000001
5/16/97,-1.440823505,6.244407098
5/19/97,0.42422657399999997,-29.0973335
5/20/97,1.0068708579999999,30.628150899999998
5/21/97,-0.274457272,19.93567705
5/22/97,-0.439626271,-21.04377416
5/23/97,1.3606079469999999,-2.321169251
5/26/97,0.0,0.0
5/27/97,0.316398818,4.584802053
5/28/97,-0.29421802,11.736787800000002
5/29/97,-0.36944853299999997,-5.076537941000001
5/30/97,0.49758457899999997,16.12624297
6/2/97,-0.22634553899999998,-18.84772897
6/3/97,-0.103975261,20.91294873
6/4/97,-0.635141591,-11.46418273
6/5/97,0.39518730399999996,-3.0169920080000003
6/6/97,1.7286576390000001,8.026778021
6/9/97,0.571084596,-4.730641797
6/10/97,0.273498635,13.13196368
6/11/97,0.496953194,-2.5124293140000002
6/12/97,1.597342927,15.37548176
6/13/97,1.110406556,-2.8545880919999997
6/16/97,0.070527834,-28.05265626
6/17/97,0.058167467,31.07318722
6/18/97,-0.59926937,-9.441815068
6/19/97,1.004430749,9.191849351
6/20/97,0.079067919,21.635564499999997
6/23/97,-2.2343403509999997,-24.524199600000003
6/24/97,2.016802725,10.08439161
6/25/97,-0.820005442,11.12872017
6/26/97,-0.597306726,-17.12324224
6/27/97,0.40964999,-5.450398175
6/30/97,-0.243432101,18.83438439
7/1/97,0.6654330279999999,-3.0897175619999997
7/2/97,1.4589856209999998,-3.164335986
7/3/97,1.4258325040000002,-28.89917832
7/4/97,0.0,0.0
7/7/97,-0.514763675,38.45948543
7/8/97,0.718042964,1.3936543430000001
7/9/97,-1.220138449,11.99596966
7/10/97,0.6875786359999999,-6.411366298
7/11/97,0.317359092,-9.302789567
7/14/97,0.185453158,-2.817718228
7/15/97,0.803589468,23.13153346
7/16/97,1.169851461,8.192255628
7/17/97,-0.531720588,-2.80202042
7/18/97,-1.750732309,-6.283671037
7/21/97,-0.257837434,-22.08034458
7/22/97,2.30463973,26.13492927
7/23/97,0.276239112,6.442485205
7/24/97,0.399332665,-7.441687063
7/25/97,-0.160588112,-8.670449371
7/28/97,-0.249253406,-10.46768039
7/29/97,0.623628162,16.62383278
7/30/97,1.06124444,4.394534837
7/31/97,0.212122363,-3.6307984589999998
8/1/97,-0.751326405,-6.2209079460000005
8/4/97,0.333633143,-11.24087591
8/5/97,0.217826689,15.2872807
8/6/97,0.834760864,7.51174602
8/7/97,-0.950725272,1.916135881
8/8/97,-1.85557291,-2.189122094
8/11/97,0.37063458299999996,-14.74566043
8/12/97,-1.11739285,3.949285922
8/13/97,-0.486763392,17.60429393
8/14/97,0.298258166,-9.664344952999999
8/15/97,-2.590916821,1.3874750219999998
8/18/97,1.296609943,-4.367632293
8/19/97,1.481662281,6.085587073999999
8/20/97,1.440585507,-4.464563899
8/21/97,-1.5223280319999999,-4.272258139
8/22/97,-0.163235503,-7.783567134
8/25/97,-0.365983615,-15.46635953
8/26/97,-0.775946923,15.45541016
8/27/97,0.07447722799999999,9.583398277
8/28/97,-1.097737646,-1.188661993
8/29/97,-0.464772769,-14.88587292
9/1/97,0.0,0.0
9/2/97,3.125178928,18.83501244
9/3/97,0.030182625,11.62705593
9/4/97,0.324403471,1.866826941
9/5/97,-0.195516776,-4.096118432
9/8/97,0.231421778,-13.04436987
9/9/97,0.259877896,7.668889222000001
