Date,Open,High,Low,Close,Adj Close,Volume,PriceChange,VolumeChange
10/20/82,136.580002,139.229996,136.369995,139.229996,139.229996,98680000,1.940250374,-2.151710461
10/21/82,139.229996,140.270004,137.630005,139.059998,139.059998,122460000,-0.122098689,24.09809485
10/22/82,139.059998,140.399994,138.75,138.830002,138.830002,101120000,-0.165393358,-17.42609832
10/25/82,138.809998,138.809998,133.320007,133.320007,133.320007,83720000,-3.968879148,-17.20727848
10/26/82,133.289993,134.479996,131.5,134.479996,134.479996,102080000,0.870078712,21.93024367
10/27/82,134.479996,135.919998,134.479996,135.289993,135.289993,81670000,0.602317835,-19.99412226
10/28/82,135.279999,135.419998,133.589996,133.589996,133.589996,73590000,-1.25655783,-9.893473736
10/29/82,133.539993,134.020004,132.639999,133.720001,133.720001,74830000,0.097316419,1.68501155
11/1/82,133.720001,136.029999,133.220001,135.470001,135.470001,73530000,1.308704746,-1.737271148
11/2/82,135.479996,138.509995,135.479996,137.490005,137.490005,104770000,1.491107983,42.48606011
11/3/82,137.529999,142.880005,137.529999,142.869995,142.869995,137010000,3.91300444,30.77216761
11/4/82,142.850006,143.990005,141.649994,141.850006,141.850006,149350000,-0.713928071,9.006641851
11/5/82,141.850006,142.429993,141.320007,142.160004,142.160004,96550000,0.218539293,-35.35319719
11/8/82,142.119995,142.119995,139.979996,140.440002,140.440002,75240000,-1.209905706,-22.07146556
11/9/82,140.479996,143.160004,140.460007,143.020004,143.020004,111220000,1.83708485,47.82030835
11/10/82,143.039993,144.360001,140.800003,141.160004,141.160004,113240000,-1.300517374,1.816220104
11/11/82,141.149994,141.75,139.880005,141.75,141.75,78410000,0.417962584,-30.7576828
11/12/82,141.75,141.850006,139.529999,139.529999,139.529999,95080000,-1.566138272,21.26004336
11/15/82,139.539993,139.539993,137,137.029999,137.029999,78900000,-1.79172939,-17.01724863
11/16/82,136.970001,136.970001,134.050003,135.419998,135.419998,102910000,-1.174925937,30.43092522
11/17/82,135.470001,137.929993,135.470001,137.929993,137.929993,84440000,1.853489172,-17.94772131
11/18/82,137.929993,138.779999,137.470001,138.339996,138.339996,77620000,0.297254419,-8.076740881
11/19/82,138.350006,138.929993,137,137.020004,137.020004,70310000,-0.954165128,-9.417675857
11/22/82,137.029999,137.100006,134.210007,134.220001,134.220001,74960000,-2.043499429,6.613568482
11/23/82,134.210007,134.279999,132.889999,132.929993,132.929993,72920000,-0.961114581,-2.721451441
11/24/82,132.919998,133.880005,132.919998,133.880005,133.880005,67220000,0.714670917,-7.816785518
11/26/82,133.889999,134.880005,133.889999,134.880005,134.880005,38810000,0.746937528,-42.26420708
11/29/82,134.889999,135.289993,133.690002,134.199997,134.199997,61080000,-0.504157751,57.38211801
11/30/82,134.199997,138.529999,134.190002,138.529999,138.529999,93470000,3.226529133,53.02881467
12/1/82,138.559998,140.369995,138.350006,138.720001,138.720001,107850000,0.137155852,15.38461538
12/2/82,138.720001,139.630005,138.660004,138.820007,138.820007,77600000,0.072091983,-28.04821511
12/3/82,138.869995,139.589996,138.589996,138.690002,138.690002,71540000,-0.093650046,-7.809278351
12/6/82,138.699997,141.770004,138.009995,141.770004,141.770004,83880000,2.220781567,17.24909142
12/7/82,141.789993,143.679993,141.789993,142.720001,142.720001,111620000,0.670097322,33.07105389
12/8/82,142.710007,143.580002,141.820007,141.820007,141.820007,97430000,-0.630601173,-12.71277549
12/9/82,141.800003,141.800003,139.919998,140,140,90320000,-1.283321753,-7.297546957
12/10/82,139.990005,141.149994,139.350006,139.570007,139.570007,86430000,-0.307137857,-4.306908769
12/13/82,139.570007,140.119995,139.5,139.949997,139.949997,63140000,0.272257635,-26.94666204
12/14/82,139.990005,142.5,137.339996,137.399994,137.399994,98380000,-1.822081497,55.8124802
12/15/82,137.399994,137.399994,135.119995,135.240005,135.240005,81030000,-1.572044465,-17.63569831
12/16/82,135.220001,135.779999,134.789993,135.300003,135.300003,73680000,0.044364092,-9.07071455
12/17/82,135.350006,137.710007,135.350006,137.490005,137.490005,76010000,1.618626719,3.162323561
12/20/82,137.490005,137.839996,136.190002,136.25,136.25,62210000,-0.901887377,-18.15550585
12/21/82,136.240005,139.270004,136.070007,138.610001,138.610001,78010000,1.732110826,25.39784601
12/22/82,138.630005,139.690002,138.600006,138.830002,138.830002,83470000,0.158719427,6.999102679
12/23/82,138.839996,139.940002,138.839996,139.720001,139.720001,62880000,0.641071085,-24.66754523
12/27/82,139.729996,142.320007,139.720001,142.169998,142.169998,64690000,1.753504854,2.878498728
12/28/82,142.179993,142.339996,140.75,140.770004,140.770004,58610000,-0.984732377,-9.398670583
12/29/82,140.770004,141.729996,140.679993,141.240005,141.240005,54810000,0.333878658,-6.483535233
12/30/82,141.240005,141.679993,140.220001,140.330002,140.330002,56380000,-0.644295503,2.864440795
12/31/82,140.339996,140.779999,140.270004,140.639999,140.639999,42110000,0.220905719,-25.31039376
1/3/83,140.649994,141.330002,138.199997,138.339996,138.339996,59080000,-1.63538326,40.29921634
1/4/83,138.330002,141.360001,138.080002,141.360001,141.360001,75530000,2.183031001,27.8436019
1/5/83,141.350006,142.600006,141.149994,141.960007,141.960007,95390000,0.424452459,26.29418774
1/6/83,142.009995,145.770004,142.009995,145.270004,145.270004,129410000,2.331640488,35.66411574
1/7/83,145.270004,146.460007,145.149994,145.179993,145.179993,127290000,-0.061961174,-1.638204157
1/10/83,145.190002,147.25,144.580002,146.779999,146.779999,101890000,1.102084362,-19.95443476
1/11/83,146.789993,146.830002,145.380005,145.779999,145.779999,98250000,-0.681291734,-3.572480126
1/12/83,145.759995,148.360001,145.759995,146.690002,146.690002,109850000,0.624230351,11.80661578
1/13/83,146.669998,146.940002,145.669998,145.729996,145.729996,77030000,-0.65444542,-29.87710514
1/14/83,145.720001,147.119995,145.720001,146.649994,146.649994,86480000,0.631303112,12.26794755
1/17/83,146.649994,147.899994,146.639999,146.720001,146.720001,89210000,0.047737472,3.15679926
1/18/83,146.710007,146.740005,145.520004,146.399994,146.399994,78380000,-0.218107278,-12.13989463
1/19/83,146.399994,146.449997,144.509995,145.270004,145.270004,80900000,-0.771851125,3.215105894
1/20/83,145.289993,146.619995,145.289993,146.289993,146.289993,82790000,0.70213325,2.336217553
1/21/83,146.300003,146.300003,143.25,143.850006,143.850006,77110000,-1.667911079,-6.860731972
1/24/83,143.839996,143.839996,139.100006,139.970001,139.970001,90800000,-2.697257447,17.75385812
1/25/83,139.979996,141.75,139.979996,141.75,141.75,79740000,1.271700355,-12.18061674
1/26/83,141.770004,142.160004,141.160004,141.539993,141.539993,73720000,-0.148153086,-7.549535992
1/27/83,141.539993,144.300003,141.539993,144.270004,144.270004,88120000,1.92879125,19.53336951
1/28/83,144.309998,145.470001,144.25,144.509995,144.509995,89490000,0.166348509,1.554698139
1/31/83,144.509995,145.300003,143.929993,145.300003,145.300003,67140000,0.546680525,-24.97485753
2/1/83,145.289993,145.289993,142.960007,142.960007,142.960007,82750000,-1.610458329,23.24992553
2/2/83,142.949997,143.520004,141.899994,143.229996,143.229996,77220000,0.188856314,-6.682779456
2/3/83,143.25,144.429993,143.25,144.259995,144.259995,78890000,0.719122411,2.162652163
2/4/83,144.259995,146.139999,144.139999,146.139999,146.139999,87000000,1.303205369,10.2801369
2/7/83,146.139999,147.419998,146.139999,146.929993,146.929993,86030000,0.540573426,-1.114942529
2/8/83,146.929993,147.210007,145.520004,145.699997,145.699997,76580000,-0.837130646,-10.98454028
2/9/83,145.699997,145.830002,144.089996,145,145,84520000,-0.48043721,10.36824236
2/10/83,145.039993,147.75,145.039993,147.5,147.5,93510000,1.724137931,10.63653573
2/11/83,147.509995,148.809998,147.179993,147.649994,147.649994,86700000,0.101690847,-7.282643568
2/14/83,147.710007,149.139999,147.399994,148.929993,148.929993,72640000,0.86691436,-16.21683968
2/15/83,148.940002,149.410004,148.130005,148.300003,148.300003,89040000,-0.42301083,22.57709251
2/16/83,148.309998,148.660004,147.410004,147.429993,147.429993,82100000,-0.586655416,-7.794249775
2/17/83,147.429993,147.570007,143.839996,147.440002,147.440002,74930000,0.006788985,-8.733252132
2/18/83,147.440002,148.289993,147.210007,148,148,77420000,0.379814157,3.323101561
2/22/83,148.009995,148.110001,145.419998,145.479996,145.479996,84080000,-1.702705405,8.602428313
2/23/83,145.470001,146.789993,145.399994,146.789993,146.789993,84100000,0.900465381,0.02378687
2/24/83,146.800003,149.669998,146.800003,149.600006,149.600006,113220000,1.914308287,34.6254459
2/25/83,149.600006,150.880005,149.600006,149.740005,149.740005,100970000,0.093582215,-10.81964317
2/28/83,149.740005,149.740005,147.809998,148.059998,148.059998,83750000,-1.121949341,-17.05457066
3/1/83,148.070007,150.880005,148.070007,150.880005,150.880005,103750000,1.90463801,23.88059701
3/2/83,150.910004,152.630005,150.910004,152.300003,152.300003,112600000,0.941143924,8.530120482
3/3/83,152.309998,154.160004,152.309998,153.479996,153.479996,114440000,0.774781994,1.63410302
3/4/83,153.470001,153.669998,152.529999,153.669998,153.669998,90930000,0.123795938,-20.54351625
3/7/83,153.669998,154,152.649994,153.669998,153.669998,84020000,0,-7.599252172
3/8/83,153.630005,153.630005,151.259995,151.259995,151.259995,79410000,-1.568297671,-5.48678886
3/9/83,151.25,152.869995,150.839996,152.869995,152.869995,84250000,1.064392472,6.094950258
3/10/83,152.869995,154.009995,151.75,151.800003,151.800003,95410000,-0.699935916,13.2462908
3/11/83,151.75,151.75,150.649994,151.240005,151.240005,67240000,-0.368905131,-29.525207
3/14/83,151.279999,151.300003,150.240005,150.830002,150.830002,61890000,-0.271094278,-7.956573468
3/15/83,150.830002,151.369995,150.399994,151.369995,151.369995,62410000,0.358014316,0.840200355
3/16/83,151.360001,151.619995,149.779999,149.809998,149.809998,83570000,-1.030585355,33.90482295
3/17/83,149.800003,149.800003,149.119995,149.589996,149.589996,70290000,-0.146854017,-15.89086993
3/18/83,149.589996,150.289993,149.559998,149.899994,149.899994,75110000,0.207231772,6.857305449
3/21/83,149.820007,151.199997,149.320007,151.190002,151.190002,72160000,0.860579087,-3.927572893
3/22/83,151.210007,151.589996,150.600006,150.660004,150.660004,79610000,-0.350550958,10.32427938
3/23/83,150.649994,152.979996,150.649994,152.809998,152.809998,94980000,1.427050274,19.30661977
3/24/83,152.820007,153.779999,152.820007,153.369995,153.369995,92340000,0.366466205,-2.779532533
3/25/83,153.369995,153.710007,152.300003,152.669998,152.669998,77330000,-0.456410656,-16.25514403
3/28/83,152.669998,152.669998,151.559998,151.850006,151.850006,58510000,-0.537100944,-24.33725592
3/29/83,151.850006,152.460007,151.419998,151.589996,151.589996,65300000,-0.171228179,11.60485387
3/30/83,151.600006,153.389999,151.600006,153.389999,153.389999,75800000,1.187415428,16.07963247
3/31/83,153.410004,155.020004,152.860001,152.960007,152.960007,100570000,-0.280325968,32.67810026
4/4/83,152.919998,153.020004,152.229996,153.020004,153.020004,66010000,0.039223978,-34.36412449
4/5/83,153.039993,153.919998,151.809998,151.899994,151.899994,76810000,-0.731936983,16.3611574
4/6/83,151.899994,151.899994,150.169998,151.039993,151.039993,77140000,-0.566162629,0.429631558
4/7/83,151.039993,151.759995,150.809998,151.759995,151.759995,69480000,0.476696261,-9.929997407
4/8/83,151.770004,152.850006,151.389999,152.850006,152.850006,67710000,0.718246597,-2.547495682
4/11/83,152.869995,155.139999,152.869995,155.139999,155.139999,81440000,1.498196212,20.2776547
4/12/83,155.149994,155.820007,154.779999,155.820007,155.820007,79900000,0.438318941,-1.890962672
4/13/83,155.820007,157.220001,155.820007,156.770004,156.770004,100520000,0.609675881,25.80725907
4/14/83,156.800003,158.119995,156.550003,158.119995,158.119995,90160000,0.861128383,-10.30640669
4/15/83,158.110001,158.75,158.110001,158.75,158.75,89590000,0.398434746,-0.632209406
4/18/83,158.75,159.75,158.410004,159.740005,159.740005,88560000,0.623625197,-1.149681884
4/19/83,159.740005,159.740005,158.539993,158.710007,158.710007,91210000,-0.644796524,2.99232159
4/20/83,158.710007,160.830002,158.710007,160.710007,160.710007,110240000,1.260159985,20.86394036
4/21/83,160.729996,161.080002,159.960007,160.050003,160.050003,106170000,-0.410680089,-3.691944848
4/22/83,160.039993,160.759995,160.020004,160.419998,160.419998,92270000,0.231174629,-13.09221061
4/25/83,160.429993,160.830002,158.720001,158.809998,158.809998,90150000,-1.003615522,-2.297604855
4/26/83,158.809998,161.809998,158.070007,161.809998,161.809998,91210000,1.889049832,1.175818081
4/27/83,161.850006,162.770004,160.759995,161.440002,161.440002,118140000,-0.228660778,29.52527135
4/28/83,161.440002,162.960007,161.440002,162.949997,162.949997,94410000,0.935328903,-20.08633824
4/29/83,162.970001,164.429993,162.720001,164.429993,164.429993,105750000,0.908251628,12.01143947
5/2/83,164.410004,164.419998,161.990005,162.110001,162.110001,88170000,-1.410929939,-16.62411348
5/3/83,162.100006,162.350006,160.800003,162.339996,162.339996,89550000,0.141875886,1.565158217
5/4/83,162.380005,163.639999,162.380005,163.309998,163.309998,101690000,0.597512643,13.55667225
5/5/83,163.350006,164.300003,163.350006,164.279999,164.279999,107860000,0.593963022,6.067459927
5/6/83,164.300003,166.990005,164.300003,166.100006,166.100006,128200000,1.107868889,18.8577786
5/9/83,166.100006,166.460007,164.899994,165.809998,165.809998,93670000,-0.174598428,-26.93447738
5/10/83,165.820007,166.399994,165.740005,165.949997,165.949997,104010000,0.084433389,11.03875307
5/11/83,165.949997,166.300003,164.529999,164.960007,164.960007,99820000,-0.596559215,-4.028458802
5/12/83,164.979996,165.350006,163.820007,164.25,164.25,84060000,-0.430411597,-15.78841915
5/13/83,164.259995,165.229996,164.259995,164.910004,164.910004,83110000,0.401828919,-1.130145134
5/16/83,164.899994,164.899994,162.330002,163.399994,163.399994,76250000,-0.915657003,-8.254121044
5/17/83,163.399994,163.710007,162.550003,163.710007,163.710007,79510000,0.189726445,4.275409836
5/18/83,163.729996,165.179993,163.160004,163.270004,163.270004,99780000,-0.268769764,25.4936486
5/19/83,163.270004,163.610001,161.979996,161.990005,161.990005,83260000,-0.783976829,-16.55642413
5/20/83,161.970001,162.139999,161.25,162.139999,162.139999,73150000,0.092594602,-12.14268556
5/23/83,162.059998,163.5,160.289993,163.429993,163.429993,84960000,0.795605038,16.14490772
5/24/83,163.449997,165.589996,163.449997,165.539993,165.539993,109850000,1.291072686,29.29613936
5/25/83,165.539993,166.210007,164.789993,166.210007,166.210007,121050000,0.40474449,10.19572144
5/26/83,166.220001,166.389999,165.270004,165.479996,165.479996,94980000,-0.439210017,-21.53655514
5/27/83,165.490005,165.490005,164.330002,164.460007,164.460007,76290000,-0.616382055,-19.67782691
5/31/83,164.440002,164.440002,162.119995,162.389999,162.389999,73910000,-1.258669532,-3.119674925
6/1/83,162.380005,162.639999,161.330002,162.550003,162.550003,84460000,0.098530698,14.27411717
6/2/83,162.559998,164,162.559998,163.979996,163.979996,89750000,0.879724991,6.263319915
6/3/83,163.960007,164.789993,163.960007,164.419998,164.419998,83110000,0.268326632,-7.398328691
6/6/83,164.429993,165.089996,163.75,164.830002,164.830002,87670000,0.249363827,5.486704368
6/7/83,164.839996,164.929993,162.770004,162.770004,162.770004,88550000,-1.249771264,1.003764115
6/8/83,162.779999,162.779999,161.350006,161.360001,161.360001,96600000,-0.866254817,9.090909091
6/9/83,161.369995,161.919998,160.800003,161.830002,161.830002,87440000,0.291274787,-9.482401656
6/10/83,161.860001,162.759995,161.860001,162.679993,162.679993,78470000,0.525236971,-10.25846295
6/13/83,162.699997,164.839996,162.699997,164.839996,164.839996,90700000,1.327761921,15.5855741
6/14/83,164.869995,165.929993,164.869995,165.529999,165.529999,97710000,0.418589552,7.728776185
6/15/83,165.520004,167.119995,165.070007,167.119995,167.119995,93410000,0.960548547,-4.400777812
6/16/83,167.110001,169.380005,167.110001,169.139999,169.139999,124560000,1.208714732,33.34760732
6/17/83,169.110001,169.639999,168.600006,169.130005,169.130005,93630000,-0.005908715,-24.83140655
6/20/83,169.130005,170.100006,168.589996,169.020004,169.020004,84270000,-0.065039317,-9.996795899
6/21/83,169.029999,170.600006,168.25,170.529999,170.529999,102880000,0.893382419,22.08377833
6/22/83,170.529999,171.600006,170.419998,170.990005,170.990005,110270000,0.269750779,7.183125972
6/23/83,170.990005,171,170.130005,170.570007,170.570007,89590000,-0.245627222,-18.75396753
6/24/83,170.570007,170.690002,170.029999,170.410004,170.410004,80810000,-0.093804886,-9.800200915
6/27/83,170.399994,170.460007,168.320007,168.460007,168.460007,69360000,-1.144297256,-14.16903849
6/28/83,168.449997,168.809998,165.669998,165.679993,165.679993,82730000,-1.650251623,19.27623991
6/29/83,165.779999,166.639999,165.429993,166.639999,166.639999,81580000,0.579433873,-1.390064064
6/30/83,167.639999,167.639999,167.639999,167.639999,167.639999,76310000,0.600096019,-6.459916646
7/1/83,168.110001,168.639999,167.770004,168.639999,168.639999,65110000,0.596516348,-14.67697549
7/5/83,166.550003,168.800003,165.800003,166.600006,166.600006,67320000,-1.209673276,3.394255875
7/6/83,166.710007,168.880005,166.490005,168.479996,168.479996,85670000,1.128445338,27.25787285
7/7/83,168.479996,169.149994,167.080002,167.559998,167.559998,97130000,-0.546057705,13.3769114
7/8/83,167.559998,167.979996,166.949997,167.080002,167.080002,66520000,-0.286462166,-31.51446515
7/11/83,167.089996,168.110001,167.089996,168.110001,168.110001,61610000,0.616470546,-7.381238725
7/12/83,168.050003,168.050003,165.509995,165.529999,165.529999,70220000,-1.534710597,13.97500406
7/13/83,165,165.679993,164.770004,165.460007,165.460007,68900000,-0.042283574,-1.879806323
7/14/83,165.610001,166.960007,165.610001,166.009995,166.009995,83500000,0.332399357,21.19013062
7/15/83,166.009995,166.039993,164.029999,164.289993,164.289993,63160000,-1.0360834,-24.35928144
7/18/83,164.279999,164.289993,163.300003,163.949997,163.949997,69110000,-0.206948697,9.420519316
7/19/83,163.949997,165.179993,163.949997,164.820007,164.820007,74030000,0.530655697,7.119085516
7/20/83,164.889999,169.289993,164.889999,169.289993,169.289993,109310000,2.712040899,47.65635553
7/21/83,169.289993,169.800003,168.330002,169.059998,169.059998,101830000,-0.135858591,-6.842923795
7/22/83,168.509995,169.080002,168.399994,168.889999,168.889999,68850000,-0.100555425,-32.38731219
7/25/83,167.669998,169.740005,167.630005,169.529999,169.529999,73680000,0.378944878,7.015250545
7/26/83,169.619995,170.630005,169.259995,170.529999,170.529999,91280000,0.589866104,23.88707926
7/27/83,170.679993,170.720001,167.490005,167.589996,167.589996,99290000,-1.724038596,8.775197195
7/28/83,167.320007,167.789993,164.990005,165.039993,165.039993,78410000,-1.521572326,-21.02930809
7/29/83,165.029999,165.029999,161.5,162.559998,162.559998,95240000,-1.502663055,21.46409897
8/1/83,162.339996,162.779999,161.550003,162.039993,162.039993,77210000,-0.319884969,-18.93112138
8/2/83,162.059998,163.039993,161.970001,162.009995,162.009995,74460000,-0.018512714,-3.561714804
8/3/83,162.009995,163.440002,161.520004,163.440002,163.440002,80370000,0.882665912,7.937147462
8/4/83,163.279999,163.419998,159.630005,161.330002,161.330002,100870000,-1.290993621,25.50702999
8/5/83,161.330002,161.880005,160.889999,161.740005,161.740005,67850000,0.254139339,-32.73520373
8/8/83,161.729996,161.729996,159.179993,159.179993,159.179993,71460000,-1.58279456,5.320560059
8/9/83,159.199997,160.139999,158.5,160.130005,160.130005,81420000,0.596816209,13.93786734
8/10/83,160.110001,161.770004,159.470001,161.539993,161.539993,82900000,0.880527044,1.8177352
8/11/83,161.550003,162.139999,161.410004,161.539993,161.539993,70630000,0,-14.80096502
8/12/83,161.550003,162.600006,161.550003,162.160004,162.160004,71840000,0.383812695,1.713153051
8/15/83,162.220001,164.759995,162.220001,163.699997,163.699997,83200000,0.949674989,15.81291759
8/16/83,163.740005,163.839996,162.720001,163.410004,163.410004,71780000,-0.177149056,-13.72596154
8/17/83,163.580002,165.399994,163.429993,165.289993,165.289993,87800000,1.150473627,22.31819448
8/18/83,165.289993,165.910004,163.550003,163.550003,163.550003,82280000,-1.052689257,-6.287015945
8/19/83,163.580002,164.270004,163.220001,163.979996,163.979996,58950000,0.262912254,-28.35439961
8/22/83,164.179993,165.639999,163.770004,164.339996,164.339996,76420000,0.219538974,29.63528414
8/23/83,164.330002,164.330002,162.539993,162.770004,162.770004,66800000,-0.955331653,-12.58832766
8/24/83,162.770004,162.770004,161.199997,161.25,161.25,72200000,-0.93383545,8.083832335
8/25/83,161.270004,161.279999,159.960007,160.839996,160.839996,70140000,-0.254266047,-2.853185596
8/26/83,160.850006,162.160004,160.25,162.139999,162.139999,61650000,0.808258538,-12.1043627
8/29/83,162.139999,162.320007,160.970001,162.25,162.25,53030000,0.067843222,-13.98215734
8/30/83,162.25,163.130005,162.110001,162.580002,162.580002,62370000,0.203391063,17.61267207
8/31/83,162.550003,164.399994,162.320007,164.399994,164.399994,80800000,1.119443952,29.54946288
9/1/83,164.399994,164.660004,163.949997,164.229996,164.229996,76120000,-0.103405113,-5.792079208
9/2/83,164.25,165.070007,164.210007,165,165,59300000,0.468857102,-22.09668944
9/6/83,165.199997,167.899994,165.029999,167.889999,167.889999,87500000,1.751514545,47.55480607
9/7/83,167.899994,168.479996,167.460007,167.960007,167.960007,94240000,0.041698732,7.702857143
9/8/83,167.960007,168.139999,167.119995,167.770004,167.770004,79250000,-0.113123953,-15.90619694
9/9/83,167.770004,167.770004,166.910004,166.919998,166.919998,77990000,-0.506649568,-1.589905363
9/12/83,166.949997,169.199997,165.270004,165.479996,165.479996,114020000,-0.862689922,46.19823054
9/13/83,165.479996,165.479996,164.169998,164.800003,164.800003,73970000,-0.410921571,-35.12541659
9/14/83,164.800003,165.419998,164.630005,165.350006,165.350006,73370000,0.333739678,-0.811139651
9/15/83,165.389999,165.580002,164.380005,164.380005,164.380005,70420000,-0.586634995,-4.020716914
9/16/83,164.419998,166.570007,164.389999,166.25,166.25,75530000,1.137604905,7.256461233
9/19/83,166.270004,168.089996,166.259995,167.619995,167.619995,85630000,0.824057143,13.37217
9/20/83,167.639999,169.380005,167.639999,169.240005,169.240005,103050000,0.966477776,20.34333762
9/21/83,169.270004,169.300003,168.210007,168.410004,168.410004,91280000,-0.490428371,-11.42163998
9/22/83,168.399994,169.779999,168.220001,169.759995,169.759995,97050000,0.801609743,6.321209465
9/23/83,169.759995,170.169998,168.880005,169.509995,169.509995,93180000,-0.147266734,-3.98763524
9/26/83,169.529999,170.410004,169.160004,170.070007,170.070007,86400000,0.330371079,-7.276239536
9/27/83,170.020004,170.020004,167.949997,168.429993,168.429993,81100000,-0.964317006,-6.134259259
9/28/83,168.419998,168.529999,167.520004,168,168,75820000,-0.255294792,-6.510480888
9/29/83,168.020004,168.350006,167.229996,167.229996,167.229996,73730000,-0.458335714,-2.75652862
9/30/83,167.229996,167.229996,165.630005,166.070007,166.070007,70860000,-0.693648883,-3.892581039
10/3/83,165.990005,166.070007,164.929993,165.809998,165.809998,77230000,-0.156565899,8.989556873
10/4/83,165.809998,166.800003,165.809998,166.270004,166.270004,90270000,0.277429591,16.88463033
10/5/83,166.289993,167.740005,165.919998,167.740005,167.740005,101710000,0.884104748,12.67309184
10/6/83,167.759995,170.279999,167.759995,170.279999,170.279999,118270000,1.514244619,16.2815849
10/7/83,170.320007,171.100006,170.309998,170.800003,170.800003,103630000,0.305381726,-12.37845608
10/10/83,170.770004,172.649994,170.050003,172.649994,172.649994,67050000,1.083132885,-35.29865869
10/11/83,172.589996,172.589996,170.339996,170.339996,170.339996,79510000,-1.337965873,18.58314691
10/12/83,170.339996,170.839996,169.339996,169.619995,169.619995,75630000,-0.422684641,-4.879889322
10/13/83,169.630005,170.119995,169.130005,169.869995,169.869995,67750000,0.147388284,-10.41914584
10/14/83,169.880005,169.990005,169.179993,169.860001,169.860001,71600000,-0.005883323,5.682656827
10/17/83,169.850006,171.179993,169.630005,170.429993,170.429993,77730000,0.335565758,8.561452514
10/18/83,170.410004,170.410004,167.669998,167.809998,167.809998,91080000,-1.537285166,17.17483597
10/19/83,167.809998,167.809998,165.669998,166.729996,166.729996,107790000,-0.643586206,18.34650856
10/20/83,166.770004,167.350006,166.440002,166.979996,166.979996,86000000,0.149943025,-20.21523332
10/21/83,166.970001,167.229996,164.979996,165.949997,165.949997,91640000,-0.616839756,6.558139535
10/24/83,165.850006,165.990005,163.850006,165.990005,165.990005,85420000,0.024108467,-6.78742907
10/25/83,166,167.149994,166,166.470001,166.470001,82530000,0.289171628,-3.383282604
10/26/83,166.490005,166.649994,165.360001,165.380005,165.380005,79570000,-0.654770225,-3.586574579
10/27/83,165.309998,165.380005,164.410004,164.839996,164.839996,79570000,-0.326526172,0
10/28/83,164.889999,165.190002,163.229996,163.369995,163.369995,81180000,-0.89177447,2.023375644
10/31/83,163.369995,164.580002,162.860001,163.550003,163.550003,79460000,0.110184248,-2.11874846
11/1/83,163.550003,163.660004,162.369995,163.660004,163.660004,84460000,0.06725833,6.292474201
11/2/83,165.210007,165.210007,163.550003,164.839996,164.839996,95210000,0.72100206,12.72791854
11/3/83,164.839996,164.850006,163.419998,163.449997,163.449997,85350000,-0.843241345,-10.35605504
11/4/83,162.679993,163.449997,162.220001,162.440002,162.440002,72080000,-0.617922924,-15.54774458
11/7/83,162.419998,162.559998,161.839996,161.910004,161.910004,69400000,-0.326273081,-3.71809101
11/8/83,161.910004,162.149994,161.630005,161.759995,161.759995,64900000,-0.092649618,-6.484149856
11/9/83,161.740005,163.970001,161.740005,163.970001,163.970001,83100000,1.366225314,28.0431433
11/10/83,163.990005,164.710007,163.970001,164.410004,164.410004,88730000,0.268343598,6.774969916
11/11/83,164.410004,166.300003,164.339996,166.289993,166.289993,74270000,1.143476038,-16.29663023
11/14/83,166.289993,167.580002,166.270004,166.580002,166.580002,86880000,0.17439955,16.97859163
11/15/83,166.580002,166.589996,165.279999,165.360001,165.360001,77840000,-0.73238143,-10.40515654
11/16/83,165.360001,166.410004,165.339996,166.080002,166.080002,83380000,0.435414245,7.117163412
11/17/83,166.080002,166.490005,165.509995,166.130005,166.130005,80740000,0.030107779,-3.166226913
11/18/83,166.080002,166.130005,164.5,165.089996,165.089996,88280000,-0.626021169,9.338617785
11/21/83,165.039993,166.050003,165,166.050003,166.050003,97740000,0.581505254,10.71590394
11/22/83,166.050003,167.259995,166.050003,166.839996,166.839996,117550000,0.475756089,20.26805811
11/23/83,166.880005,167.210007,166.259995,166.960007,166.960007,108080000,0.071931793,-8.056146321
11/25/83,167.020004,167.199997,166.729996,167.179993,167.179993,57820000,0.131759697,-46.50259067
11/28/83,167.199997,167.220001,166.210007,166.539993,166.539993,78210000,-0.382820928,35.26461432
11/29/83,166.539993,167.919998,166.169998,167.910004,167.910004,100460000,0.822631835,28.44904744
11/30/83,167.910004,168.070007,166.330002,166.399994,166.399994,120130000,-0.899297221,19.57993231
12/1/83,166.369995,166.770004,166.080002,166.490005,166.490005,106970000,0.054093151,-10.95479897
12/2/83,166.490005,166.699997,165.25,165.440002,165.440002,93960000,-0.630670292,-12.16228849
12/5/83,165.440002,165.789993,164.710007,165.759995,165.759995,88330000,0.193419364,-5.991911452
12/6/83,165.770004,165.929993,165.339996,165.470001,165.470001,89690000,-0.174948123,1.539680743
12/7/83,165.470001,166.339996,165.350006,165.910004,165.910004,105670000,0.26591104,17.81692496
12/8/83,165.910004,166.009995,164.860001,165.199997,165.199997,96530000,-0.427947069,-8.649569414
12/9/83,165.199997,165.289993,164.5,165.080002,165.080002,98280000,-0.0726362,1.812907904
12/12/83,165.130005,165.619995,164.990005,165.619995,165.619995,77340000,0.327109882,-21.30647131
12/13/83,165.619995,165.630005,164.850006,164.929993,164.929993,93500000,-0.416617571,20.89475045
12/14/83,164.929993,164.929993,163.25,163.330002,163.330002,85430000,-0.970103115,-8.631016043
